name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
hornsea,2024-04-13T07:00:00,50.4,50.4,43.8,77.96,0,0,,0,0,12.8,8.4,204,1020,95.9,11,42,0.2,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T08:00:00,51.6,51.6,45,78.15,0,0,,0,0,11.1,6.5,209,1019.4,98.1,10,116,0.4,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T09:00:00,52.1,52.1,46.3,80.55,0,0,,0,0,12.2,8.8,214,1019.2,95.9,10,181,0.7,2,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T10:00:00,53.8,53.8,46.8,77.05,0,0,,0,0,13.6,9.4,215,1019,93.8,10,410,1.5,4,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T11:00:00,53.7,53.7,48,81.07,0,0,,0,0,17.4,12.9,216,1018.3,91.6,7.2,276,1,3,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T12:00:00,55.3,55.3,49.8,81.43,0.004,100,rain,0,0,15.3,10,209,1017.2,61.3,11,466,1.7,5,,"Rain, Partially cloudy",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T13:00:00,54.4,54.4,49.8,84.36,0.009,100,rain,0,0,22.1,13.8,221,1017,91.6,7.2,276,1,3,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T14:00:00,55.4,55.4,50,82.11,0.024,100,rain,0,0,24.3,16.1,220,1015.2,94.2,11,294,1.1,3,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T15:00:00,57.4,57.4,50,76.26,0,0,,0,0,30,19.4,220,1014.9,50.4,12,404,1.5,4,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T16:00:00,58.8,58.8,49.8,72.03,0,0,,0,0,28.7,17.4,231,1014.2,31.5,12.9,301,1.1,3,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T17:00:00,60.7,60.7,48.6,64.32,0,0,,0,0,29.4,16.9,240,1014,45.7,16.7,139,0.5,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T18:00:00,60.5,60.5,45.2,57.15,0,0,,0,0,31.9,20.4,242,1014,28.6,17.7,42,0.2,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T19:00:00,53.8,53.8,46,75.05,0.009,100,rain,0,0,28.2,18.3,268,1015.1,97.3,17.7,14,0.1,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T20:00:00,52.2,52.2,42.7,70.13,0,0,,0,0,26.5,16.7,261,1015.9,95.8,14.8,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T21:00:00,50.3,50.3,41.6,72.05,0,0,,0,0,19.6,13,262,1017.1,0,12,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T22:00:00,48.4,43.5,38.5,68.33,0,0,,0,0,18.5,11.6,262,1018,0,12.9,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-13T23:00:00,46.7,42,37.2,69.39,0,0,,0,0,14.7,9.9,264,1018.2,0,12.9,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T00:00:00,46.1,42.1,38.7,75.46,0,0,,0,0,11.9,7.7,244,1018.4,0,11,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T01:00:00,44.5,40.7,37.3,75.86,0,0,,0,0,9.2,6.6,220,1019.2,0,11,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T02:00:00,44.2,39.7,37.4,76.79,0,0,,0,0,13.3,8,234,1019.1,0,11,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T03:00:00,42.8,41.4,35.9,76.43,0,0,,0,0,8.3,3.2,319,1019.4,0,10,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T04:00:00,44.2,39.3,38.4,79.9,0,0,,0,0,14.1,8.8,232,1020,70,10,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T05:00:00,42.6,38.7,38.4,84.96,0,0,,0,0,9.8,6.3,235,1020.1,0,9.8,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T06:00:00,44.2,39,37.7,77.66,0,0,,0,0,13.8,9.6,241,1020.2,34.1,10,7,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T07:00:00,44.2,39.5,38.7,80.9,0,0,,0,0,13.5,8.4,228,1020.9,1.8,10,83,0.3,1,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T08:00:00,46.3,41.9,39.4,76.67,0,0,,0,0,15.8,8.9,238,1021.1,0,9.8,253,0.9,3,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T09:00:00,48.6,43.7,39.4,70.36,0,0,,0,0,19.2,12.1,249,1021.1,0,9.8,403,1.5,4,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T10:00:00,50.4,50.4,38.8,64.51,0,0,,0,0,23.6,15,250,1021.1,19.4,9.7,599,2.2,6,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T11:00:00,52.4,52.4,38.7,59.57,0,0,,0,0,21,12.4,259,1021.1,68.9,10,434,1.6,4,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T12:00:00,54.1,54.1,36.9,52.01,0,0,,0,0,21.8,14,243,1021,38.7,11,605,2.2,6,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T13:00:00,54.2,54.2,37.2,52.4,0,0,,0,0,20.8,13,249,1020.1,75.3,12,206,0.7,2,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T14:00:00,55.5,55.5,35.6,46.95,0,0,,0,0,23.5,12.5,241,1019.3,86.7,12.9,519,1.9,5,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T15:00:00,55.6,55.6,36.8,49.17,0,0,,0,0,23.5,13.2,240,1019,30.3,12.9,494,1.8,5,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T16:00:00,55.4,55.4,35.4,46.7,0,0,,0,0,23.5,14.2,248,1018,23.2,13.9,261,0.9,3,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T17:00:00,55.3,55.3,33.8,44.09,0,0,,0,0,21.4,13.7,232,1017,66.5,15.8,197,0.7,2,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T18:00:00,54,54,35.3,49.12,0,0,,0,0,19.2,13.5,241,1016.2,57,13.9,107,0.4,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T19:00:00,53.6,53.6,35.8,50.81,0,0,,0,0,17.5,10.5,238,1015.2,42.1,17.7,54,0.2,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T20:00:00,51.8,51.8,36.1,54.8,0,0,,0,0,18.5,12.5,230,1014.2,100,14.8,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T21:00:00,50.1,50.1,37.5,61.72,0,0,,0,0,14.3,8.4,221,1014,92.6,14.8,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T22:00:00,49.6,44.8,36.1,59.6,0,0,,0,0,17.7,12.5,228,1013,33.9,15.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-14T23:00:00,46.9,41.7,38.4,72.1,0,0,,0,0,17.5,11.8,214,1011.4,15.5,15.8,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T00:00:00,46.8,40.5,37.8,70.85,0,0,,0,0,23,15.2,218,1010.2,35,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T01:00:00,46.3,40.2,38.7,74.67,0,0,,0,0,22.4,13.8,202,1008.9,17.7,13.9,0,0,0,,Clear,clear-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T02:00:00,46.3,39.2,39.3,76.45,0,0,,0,0,25,17.8,209,1007,98.1,13.9,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T03:00:00,46.5,39.7,39.4,76.26,0.002,100,rain,0,0,25.9,16.6,210,1005.2,100,12.9,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T04:00:00,46.4,39.4,42.2,84.9,0.006,100,rain,0,0,28.9,18.1,210,1003.3,93.7,6.4,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T05:00:00,46.3,39.7,42.2,85.64,0.002,100,rain,0,0,26.4,15.8,212,1001.1,91.1,12.9,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T06:00:00,46.2,39,41.3,82.84,0,0,,0,0,26.9,18.5,218,999.1,18.1,13.9,5,0,0,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T07:00:00,46.6,39,42.5,85.61,0.006,100,rain,0,0,30,20.4,212,997.3,77.8,6.2,0,0,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T08:00:00,44.8,36.6,40.1,83.3,0.058,100,rain,0,0,37.4,21.2,246,997,100,8.9,51,0.2,1,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T09:00:00,44.3,37,39.1,81.75,0.003,100,rain,0,0,27,16.1,253,997,81,17.7,118,0.4,1,,"Rain, Partially cloudy",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T10:00:00,45,37.2,38.8,78.89,0,0,,0,0,32.2,19.3,262,997,93.8,13.9,390,1.4,4,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T11:00:00,47.8,40.6,34,58.72,0,0,,0,0,35,20.6,280,997.2,26.5,17.7,680,2.4,7,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T12:00:00,48.3,40.8,36.3,62.92,0,0,,0,0,37.6,23.3,273,997.9,33.3,17.7,455,1.6,5,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T13:00:00,49.9,43.2,33.5,53.2,0,0,,0,0,33.6,21.6,274,998,55.3,14.8,756,2.7,8,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T14:00:00,46.8,39.2,38.6,72.86,0.001,100,rain,0,0,33.4,21.2,280,998.3,93.7,12.8,766,2.8,8,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T15:00:00,49.9,43,38.8,65.54,0.017,100,rain,0,0,35.5,22.3,281,998.2,99.3,13.9,109,0.4,1,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T16:00:00,50.6,50.6,35.5,56.14,0,0,,0,0,37.4,23.9,272,998.9,58.3,12,513,1.8,5,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T17:00:00,48.6,41.2,35.2,59.81,0,0,,0,0,36.8,22.7,272,999,24.7,8.3,88,0.3,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T18:00:00,48.6,41.1,34.9,58.87,0,0,,0,0,38.1,23.5,273,999.7,15.6,11,67,0.2,1,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T19:00:00,47.1,39.5,34.9,62.45,0,0,,0,0,35.4,21.3,274,999.9,37,10,28,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T20:00:00,45,37.4,37.2,74.06,0.004,100,rain,0,0,34.1,18.4,281,1000.1,91.6,2.2,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T21:00:00,43.3,36.2,37.5,79.78,0.001,100,rain,0,0,24.1,14.4,274,1000.9,91.9,15.8,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T22:00:00,44.2,37.5,35.9,72.33,0,0,,0,0,26.2,14.3,274,1001.1,42.6,17.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-15T23:00:00,43,36.5,36,76.11,0,0,,0,0,22.6,12.4,274,1001.3,57.4,16.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T00:00:00,44.3,38.1,37.3,76.15,0,0,,0,0,22.9,12.6,275,1002,100,16.7,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T01:00:00,44.7,38.1,37.3,75.23,0,0,,0,0,26.2,14.2,294,1002.8,72.7,17.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T02:00:00,46,39,37.9,73.13,0.004,100,rain,0,0,28.4,16.9,312,1003.3,99.3,17.7,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T03:00:00,44.8,38.4,39.5,81.35,0.004,100,rain,0,0,22.1,13.6,302,1004.8,100,12.9,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T04:00:00,44.8,38.4,39.2,80.7,0.006,100,rain,0,0,23.9,13.5,300,1005.1,42.1,17.7,0,0,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T05:00:00,44.8,37.5,37.9,76.6,0,0,,0,0,26.7,16.9,302,1005.8,35.7,17.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T06:00:00,46,39.4,38.3,74.2,0.001,100,rain,0,0,28.3,15.6,304,1006.2,99.3,17.7,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T07:00:00,44.9,39.1,40.6,84.71,0,0,,0,0,23.5,11.8,305,1007.1,99.3,6.6,15,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T08:00:00,46.4,39.7,39.4,76.56,0,0,,0,0,28.1,16.1,312,1008.1,99.3,17.7,49,0.2,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T09:00:00,47.5,40.8,39.4,73.53,0.01,100,rain,0,0,29.8,17.7,322,1009,99.3,17.7,127,0.5,1,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T10:00:00,47.4,39.9,38.6,71.5,0.013,100,rain,0,0,35.5,21.1,322,1010,93.7,16.7,176,0.6,2,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T11:00:00,46.1,38.4,39.6,78.06,0.007,100,rain,0,0,34.1,20.5,330,1011,99.3,8.1,225,0.8,2,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T12:00:00,46.3,38.7,39.9,78.26,0.01,100,rain,0,0,30.1,20.5,338,1011.9,99.3,9.1,132,0.5,1,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T13:00:00,45.9,38.6,41,82.73,0.005,100,rain,0,0,29.8,18.7,332,1013,99.3,9.7,221,0.8,2,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T14:00:00,46.1,38.5,39.6,77.97,0.006,100,rain,0,0,28.8,19.8,339,1013.3,99.3,11.9,339,1.2,3,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T15:00:00,47.4,40.9,40.7,77.54,0.003,100,rain,0,0,26.9,16.6,356,1014,93.7,11,548,2,5,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T16:00:00,47.9,41.9,37.4,66.9,0,0,,0,0,25.8,15.4,358,1014.2,92.3,10,657,2.4,7,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T17:00:00,49.2,43.8,31.9,51.2,0,0,,0,0,26.2,14.3,356,1014.4,21.5,14.8,47,0.2,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T18:00:00,47.9,43.2,32.7,55.45,0,0,,0,0,17.9,10.6,5,1015,1.8,13.9,86,0.3,1,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T19:00:00,46.2,42.2,33.6,61.12,0,0,,0,0,13.4,7.8,30,1014.4,1.8,12,,,,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T20:00:00,43.1,43.1,32.3,65.57,0,0,,0,0,4.9,3,8,1014.9,0,12,,,,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T21:00:00,39.6,37.8,33.8,79.7,0,0,,0,0,4.9,3.1,221,1015,31.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T22:00:00,41.1,38.7,35.4,79.99,0,0,,0,0,6.2,3.8,232,1015,100,11,0,0,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-16T23:00:00,42.5,38.7,35.2,75.08,0,0,,0,0,10.4,6.1,232,1014.3,56.6,12,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T00:00:00,41.2,35.8,35.3,79.45,0,0,,0,0,12.8,8.5,252,1014.3,36.3,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T01:00:00,40.9,35,35.5,80.91,0,0,,0,0,15.3,9.4,264,1014.1,32.3,12.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T02:00:00,40.8,35.3,35.2,80.25,0.001,100,rain,0,0,15.7,8.6,285,1014,36.9,13.9,0,0,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T03:00:00,40.5,36.3,33.9,77.23,0,0,,0,0,9.7,6.1,304,1013.9,71.5,11,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T04:00:00,37.6,32.6,32.5,81.87,0,0,,0,0,10,6.4,277,1013.9,23,11,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T05:00:00,37.6,32.1,33.8,85.71,0,0,,0,0,11.6,7.4,275,1013.9,86.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T06:00:00,37.4,32.4,31.9,80.4,0,0,,0,0,11.6,6.4,292,1014,0,13.9,0,0,0,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T07:00:00,37.6,32.3,32.2,80.53,0,0,,0,0,11.5,6.9,269,1014.1,0,13.9,,,,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T08:00:00,41,34.4,33.5,74.3,0,0,,0,0,17,11.3,292,1014,1.8,12.9,,,,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T09:00:00,43.2,36.6,32.4,65.27,0,0,,0,0,21.2,13,293,1013.9,0,14.8,,,,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T10:00:00,46.3,40.7,33.3,60.4,0,0,,0,0,20.6,12.1,310,1013.2,1.8,17.7,,,,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T11:00:00,47.5,41.8,33.6,58.33,0,0,,0,0,19.2,13.6,300,1013.2,89.1,17.7,,,,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T12:00:00,45,38.5,33.5,63.78,0,0,,0,0,24.7,14,310,1013.3,99.3,14.8,364,1.3,4,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T13:00:00,46.5,40.3,34,61.52,0,0,,0,0,23.9,14.3,310,1013.3,99.3,14.8,163,0.6,2,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T14:00:00,48.9,43,32.8,53.63,0,0,,0,0,26,15.9,306,1013.1,39.1,17.6,454,1.6,5,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T15:00:00,47.9,41.4,33.4,57.06,0.003,100,rain,0,0,31.1,17.1,328,1013.1,91.6,14.8,207,0.7,2,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T16:00:00,45.2,37.8,37.7,74.71,0,0,,0,0,30.7,18.2,338,1013,90.2,8.9,634,2.3,6,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T17:00:00,47.1,40,37.5,69.29,0.013,100,rain,0,0,30.7,18.6,333,1013.2,61.3,15.8,197,0.7,2,,"Rain, Partially cloudy",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T18:00:00,44.6,36.5,36.4,72.73,0.012,100,rain,0,0,30.2,20.2,348,1014,97.3,7.9,86,0.3,1,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T19:00:00,43.1,35.4,39,85.28,0.005,100,rain,0,0,27.3,16.5,352,1015,97.3,6.2,23,0.1,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T20:00:00,42.9,35.8,38.8,85.35,0.012,100,rain,0,0,23.1,14.1,2,1016,73.5,11,5,0,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T21:00:00,42.8,36.7,38.6,85.16,0,0,,0,0,21.3,10.9,2,1017,39.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T22:00:00,42.8,38.1,38.8,85.57,0.004,100,rain,0,0,14.7,8,10,1018.1,99.3,10,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-04-17T23:00:00,42.7,37.3,36.9,79.91,0,0,,0,0,16.2,9.2,18,1019.1,85.1,11,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
